actorID,actor_type,objectID,object,action,timestamp
/windows/system32/mmc.exe_3768,PRINCIPAL_LOCAL,"c:""/users/aalsahee",PRINCIPAL_LOCAL,read,28995606
/windows/system32/mmc.exe_3768,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata",PRINCIPAL_LOCAL,read,28995606
/windows/system32/mmc.exe_3768,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata/roaming/microsoft/windows",PRINCIPAL_LOCAL,read,28995606
/windows/system32/mmc.exe_3768,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata/roaming/microsoft/windows/start menu/desktop.ini",PRINCIPAL_LOCAL,read,28995606
/windows/system32/mmc.exe_3768,PRINCIPAL_LOCAL,"c:""/windows/system32/stdole2.tlb",PRINCIPAL_LOCAL,read,28995606
/windows/system32/mmc.exe_3768,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata/local/temp",PRINCIPAL_LOCAL,read,28995606
/windows/system32/wbem/wmiprvse.exe_1636,PRINCIPAL_LOCAL,"c:""/windows/system32/wbem/wmiprvse.exe",PRINCIPAL_LOCAL,executed,28995603
/windows/system32/wbem/wmiprvse.exe_1636,PRINCIPAL_LOCAL,"c:""/windows/system32/tzres.dll",PRINCIPAL_LOCAL,read,28995603
/windows/system32/wbem/wmiprvse.exe_1636,PRINCIPAL_LOCAL,"c:""//",PRINCIPAL_LOCAL,read,28995603
/users/aalsahee/appdata/roaming/microsoft/mmc/eventvwr,PRINCIPAL_LOCAL,"c:""/windows/system32/mmc.exe_3768",PRINCIPAL_LOCAL,write,28995606
/users/aalsahee/appdata/local/microsoft/event viewer/recentviews,PRINCIPAL_LOCAL,"c:""/windows/system32/mmc.exe_3768",PRINCIPAL_LOCAL,write,28995606
/programdata/microsoft/event viewer/windows logs/channel_0.xml,PRINCIPAL_LOCAL,"c:""/windows/system32/mmc.exe_3768",PRINCIPAL_LOCAL,write,28995606
/users/aalsahee/appdata/local/microsoft/event viewer/settings.xml,PRINCIPAL_LOCAL,"c:""/windows/system32/mmc.exe_3768",PRINCIPAL_LOCAL,write,28995606
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/svchost.exe",PRINCIPAL_LOCAL,executed,28995606
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,NOPROCESSNAME_516,SUBJECT_PROCESS,fork,28995606
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/audiodg.exe",PRINCIPAL_LOCAL,execute,28995613
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/apppatch/sysmain.sdb",PRINCIPAL_LOCAL,read,28995613
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32",PRINCIPAL_LOCAL,read,28995613
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""//",PRINCIPAL_LOCAL,read,28995613
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows",PRINCIPAL_LOCAL,read,28995613
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/winlogon.exe",PRINCIPAL_LOCAL,read,28995616
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/services.exe_516",PRINCIPAL_LOCAL,fork,28995617
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/lsm.exe",PRINCIPAL_LOCAL,read,28995617
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/cscsvc.dll",PRINCIPAL_LOCAL,read,28995617
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/sechost.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/imm32.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcss.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/globalization/sorting/sortdefault.nls",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/tzres.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wevtapi.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/powrprof.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcrtremote.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/secur32.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/sspicli.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptsp.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/credssp.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/mswsock.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wshtcpip.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wship6.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/gpapi.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/services.exe",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/ntmarta.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/umpnpmgr.dll",PRINCIPAL_LOCAL,read,28995662
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/mmdevapi.dll",PRINCIPAL_LOCAL,read,28995662
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/propsys.dll",PRINCIPAL_LOCAL,read,28995662
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/avrt.dll",PRINCIPAL_LOCAL,read,28995662
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/registration/r000000000006.clb",PRINCIPAL_LOCAL,read,28995662
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/apphelp.dll",PRINCIPAL_LOCAL,read,28995662
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/comres.dll",PRINCIPAL_LOCAL,read,28995663
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/winsta.dll",PRINCIPAL_LOCAL,read,28995663
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dnsapi.dll",PRINCIPAL_LOCAL,read,28995664
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/firewallapi.dll",PRINCIPAL_LOCAL,read,28995664
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/version.dll",PRINCIPAL_LOCAL,read,28995664
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dhcpcsvc6.dll",PRINCIPAL_LOCAL,read,28995665
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dhcpcsvc.dll",PRINCIPAL_LOCAL,read,28995665
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/netprofm.dll",PRINCIPAL_LOCAL,read,28995681
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/rsaenh.dll",PRINCIPAL_LOCAL,read,28995690
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/audioses.dll",PRINCIPAL_LOCAL,read,28995690
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/tquery.dll",PRINCIPAL_LOCAL,read,28995697
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/diagperf.dll",PRINCIPAL_LOCAL,read,28995779
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dbghelp.dll",PRINCIPAL_LOCAL,read,28995801
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/cabinet.dll",PRINCIPAL_LOCAL,read,28995801
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/shell32.dll",PRINCIPAL_LOCAL,read,28995801
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wkscli.dll",PRINCIPAL_LOCAL,read,28995802
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/netutils.dll",PRINCIPAL_LOCAL,read,28995802
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/loadperf.dll",PRINCIPAL_LOCAL,read,28996193
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/sdclt.exe",PRINCIPAL_LOCAL,read,30744200
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/racengn.dll",PRINCIPAL_LOCAL,read,30744312
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/users/aalsahee/appdata/local/temp/15446be4-efa7-4577-b141-3ffaefab3e67.diagnose.0.etl",PRINCIPAL_LOCAL,read,30744492
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/nlasvc.dll",PRINCIPAL_LOCAL,read,30744663
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/nlaapi.dll",PRINCIPAL_LOCAL,read,30744663
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/fwpuclnt.dll",PRINCIPAL_LOCAL,read,30744663
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/rasadhlp.dll",PRINCIPAL_LOCAL,read,30744663
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wshbth.dll",PRINCIPAL_LOCAL,read,30744663
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/werfault.exe",PRINCIPAL_LOCAL,read,30744666
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/sppsvc.exe",PRINCIPAL_LOCAL,read,30745510
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/authui.dll",PRINCIPAL_LOCAL,read,30745511
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/syncinfrastructure.dll",PRINCIPAL_LOCAL,read,30745511
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/mscms.dll",PRINCIPAL_LOCAL,read,30745511
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/uiautomationcore.dll",PRINCIPAL_LOCAL,read,30745512
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/msdt.exe",PRINCIPAL_LOCAL,read,30745512
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/msdt.exe.mui",PRINCIPAL_LOCAL,read,30745512
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/msv1_0.dll",PRINCIPAL_LOCAL,read,30745512
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/sndvolsso.dll",PRINCIPAL_LOCAL,read,30745512
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/werfault.exe.mui",PRINCIPAL_LOCAL,read,30745513
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/mfplat.dll",PRINCIPAL_LOCAL,read,30745513
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/pcwum.dll",PRINCIPAL_LOCAL,read,30745513
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/sstpsvc.dll",PRINCIPAL_LOCAL,read,30745513
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/ncsi.dll",PRINCIPAL_LOCAL,read,30745513
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wsqmcons.exe",PRINCIPAL_LOCAL,read,30745513
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/umpo.dll",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/credui.dll",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/davclnt.dll",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/provsvc.dll",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/ktmw32.dll",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/searchindexer.exe",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/quartz.dll",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/iphlpsvc.dll",PRINCIPAL_LOCAL,read,30745514
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcepmap.dll",PRINCIPAL_LOCAL,read,30745515
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/drivers/ndis.sys",PRINCIPAL_LOCAL,read,30745515
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/oleaccrc.dll",PRINCIPAL_LOCAL,read,30745516
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/netlogon.dll",PRINCIPAL_LOCAL,read,30745516
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/msutb.dll",PRINCIPAL_LOCAL,read,30745516
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/msutb.dll.mui",PRINCIPAL_LOCAL,read,30745516
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/wsqmcons.exe.mui",PRINCIPAL_LOCAL,read,30745516
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/lsm.exe.mui",PRINCIPAL_LOCAL,read,30745517
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/pdh.dll",PRINCIPAL_LOCAL,read,30745517
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/ieframe.dll",PRINCIPAL_LOCAL,read,30745517
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wininit.exe",PRINCIPAL_LOCAL,read,30745517
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/fveapi.dll",PRINCIPAL_LOCAL,read,30745517
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/netshell.dll",PRINCIPAL_LOCAL,read,30745517
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/winsatapi.dll",PRINCIPAL_LOCAL,read,30745518
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dwmapi.dll",PRINCIPAL_LOCAL,read,30745518
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/kerberos.dll",PRINCIPAL_LOCAL,read,30745518
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wbem/ntevt.dll",PRINCIPAL_LOCAL,read,30745519
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/ntshrui.dll",PRINCIPAL_LOCAL,read,30745519
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/onex.dll",PRINCIPAL_LOCAL,read,30745519
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/clusapi.dll",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/comdlg32.dll",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/comdlg32.dll.mui",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dxgi.dll",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/logoncli.dll",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dwm.exe",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/hotstartuseragent.dll",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/duser.dll",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/msctf.dll.mui",PRINCIPAL_LOCAL,read,30745520
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/displayswitch.exe",PRINCIPAL_LOCAL,read,30745521
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/sens.dll",PRINCIPAL_LOCAL,read,30745521
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/synccenter.dll",PRINCIPAL_LOCAL,read,30745521
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wersvc.dll",PRINCIPAL_LOCAL,read,30745521
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/wininet.dll",PRINCIPAL_LOCAL,read,30745521
/windows/system32/svchost.exe_832,PRINCIPAL_LOCAL,"c:""/windows/system32/dui70.dll",PRINCIPAL_LOCAL,read,30745521
/users/aalsahee/appdata/local/temp,PRINCIPAL_LOCAL,"c:""/program files/microsoft office/office14/winword.exe_3904",PRINCIPAL_LOCAL,write,28996643
/users/aalsahee/appdata/local/temp,PRINCIPAL_LOCAL,"c:""/windows/system32/sdiagnhost.exe_2892",PRINCIPAL_LOCAL,write,30744492
/users/aalsahee/appdata/local/temp,PRINCIPAL_LOCAL,"c:""/windows/system32/sdiagnhost.exe_1700",PRINCIPAL_LOCAL,write,30744531
/users/aalsahee/appdata/local/temp,PRINCIPAL_LOCAL,"c:""/program files/microsoft office/office14/winword.exe_360",PRINCIPAL_LOCAL,write,30744631
/users/aalsahee/appdata/local/iconcache.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1776",PRINCIPAL_LOCAL,write,28995612
/users/aalsahee/appdata/local/microsoft/windows/caches/cversions.1.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1776",PRINCIPAL_LOCAL,write,28995612
/users/aalsahee/appdata/local/microsoft/windows/caches/{afbf9f1a-8ee8-4c77-af34-c647e37ca0d9}.1.ver0x0000000000000014.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1776",PRINCIPAL_LOCAL,write,28995612
/users/aalsahee/appdata/local/microsoft/windows/caches/{afbf9f1a-8ee8-4c77-af34-c647e37ca0d9}.1.ver0x0000000000000013.db,PRINCIPAL_LOCAL,"c:""/windows/explorer.exe_1776",PRINCIPAL_LOCAL,delete,28995612
/windows/system32/csrss.exe_408,PRINCIPAL_LOCAL,"c:""/windows/system32/csrss.exe",PRINCIPAL_LOCAL,executed,28995612
/windows/system32/csrss.exe_408,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/user32.dll.mui",PRINCIPAL_LOCAL,read,28995612
/windows/system32/csrss.exe_408,PRINCIPAL_LOCAL,"c:""/windows/system32/sxs.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/csrss.exe_408,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,read,28995661
/windows/system32/csrss.exe_408,PRINCIPAL_LOCAL,"c:""/windows/system32/sechost.dll",PRINCIPAL_LOCAL,read,28995768
/windows/system32/csrss.exe_408,PRINCIPAL_LOCAL,"c:""/windows/system32/conhost.exe",PRINCIPAL_LOCAL,execute,28995768
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/winlogon.exe",PRINCIPAL_LOCAL,executed,28995612
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/logonui.exe",PRINCIPAL_LOCAL,execute,28995612
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/authz.dll",PRINCIPAL_LOCAL,read,28995616
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/version.dll",PRINCIPAL_LOCAL,read,28995616
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/davclnt.dll",PRINCIPAL_LOCAL,read,28995616
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/cscapi.dll",PRINCIPAL_LOCAL,read,28995616
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/kbdus.dll",PRINCIPAL_LOCAL,read,28995616
/windows/system32/winlogon.exe_452,PRINCIPAL_LOCAL,"c:""/windows/system32/en-us/user32.dll.mui",PRINCIPAL_LOCAL,read,28995616
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/logonui.exe",PRINCIPAL_LOCAL,executed,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,NOPROCESSNAME_1756,SUBJECT_PROCESS,fork,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32",PRINCIPAL_LOCAL,execute,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/imm32.dll",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/rpcss.dll",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptbase.dll",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/uxtheme.dll",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/sechost.dll",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/registration/r000000000006.clb",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/authui.dll",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/system32/cryptui.dll",PRINCIPAL_LOCAL,read,28995612
/windows/system32/logonui.exe_3892,PRINCIPAL_LOCAL,"c:""/windows/winsxs/x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2",PRINCIPAL_LOCAL,execute,28995612
